Y4,P1,P2,P3,P4,S1,S2,S3,S4,S5,S6,S7,Z1,Z2,Z3
0.0,0.0,0.6780093888890001,11.204974944436,0.0,1432.8,46810.6780181459,0.3916550555562,2.4,10.558927920855,39.30327971096,52.7637763772,7.425,45.0,104.4
0.0,0.0,0.0,20.07794658334,0.0,26.3,2239.1056860296003,0.0916681944444,1.2,0.13472502731,3.27267272818,30.0363636364,8.0875,49.4,114.1
0.0,0.0,0.0583150555556,21.10978836112,0.0,2.7,2520.6708972316,0.0916681944444,1.4,0.13472502731,3.27267272818,30.0363636364,8.025,51.0,115.2
0.0,0.0,0.0583150555556,22.06026530556,0.0,2.7,2858.409382812,0.0916681944444,1.6,0.13472502731,3.27267272818,30.0363636364,7.875,52.4,115.4
0.0,0.0,0.0647945061728889,21.499368919755558,0.0,0.0,2763.403440146,0.1018652469135555,1.6,4.6350995051,5.4538281935,48.8727272727,7.7,53.0,114.6
0.0,0.0,0.0,21.31072060185,0.0,0.0,3233.750044738,0.1527978703703333,1.4,4.6350995051,5.4538281935,48.8727272727,7.875,52.2,115.2
0.0,0.0,0.0,20.648090972225,0.0,0.0,2918.581261682,0.2291968055555,1.4,4.6350995051,5.4538281935,48.8727272727,7.45,55.6,115.2
0.0,0.0,0.0,17.3381266667,0.0,7.4,3226.44033229,0.916787222222,1.7,4.6350995051,5.4538281935,48.8727272727,7.55,55.0,115.4
1.0,0.0,0.0,0.0,0.0,4057.0,6033336.046159355,0.0833255555555999,4.5,0.460382969077,8.40078407318,43.4535156031,7.675,46.2,107.6
0.0,0.0,0.5416953888891,2.753777499996,0.0,3546.5,480471.8124066621,0.3333530833332999,4.7,1.50385540378,6.208921800353334,48.4337758301,8.2,40.6,106.2
0.0,0.0,1.2508727222232,7.189249944436,0.0,2054.3,464834.979296161,0.7662533055559,5.1,2.694307841373333,6.978176853823334,46.31175884911666,7.6625,45.3,106.6
0.0,0.0,1.4850607777782,8.652198749992,0.0,1029.8,454121.67012743,0.9839063055556,5.8,2.6298229564875,7.70509087865875,44.6214153904,7.1125,45.9,102.8
0.0,0.0,2.5854618611111,12.457636666666,0.0,8.5,4679.013072971,1.0892731111114,5.5,2.476069451540778,7.532562520272222,42.43008651103334,7.6125,46.5,107.4
0.0,0.0,2.6753973888871,13.10891172223,0.0,28.4,4082.396294665,1.1651134166667,5.2,3.1209641337427003,9.537496323594,42.42882660013,6.9875,51.3,107.2
0.0,0.0,3.342474749998,13.793373027787002,0.0,32.4,3643.227965928,1.1401027222216,5.1,3.4445738996357003,10.055306302205,45.03112608706,7.175,56.4,113.8
1.0,0.0,2.942468999998,14.089575416673,0.0,34.3,3730.193465291,1.1518296388876998,5.6,5.099477175921001,12.93486285388,45.99034950286,6.925,60.8,116.2
1.0,0.0,2.118344944443,13.904623000003,0.0,26.9,4353.6646857,1.1676148055542002,5.8,7.740772239014601,13.72235303278,50.29495677084,6.975,58.8,114.6
1.0,0.0,1.450420166666,13.880501000011,0.0916529444444,21.8,4031.968556476,0.8170693333326,5.4,9.562759951120858,15.134395630514286,50.97371081588572,7.3,59.0,117.4
1.0,0.0,0.6583467222220001,14.332997583341,0.0916529444444,35.6,3980.953491807,0.7333186111104,5.1,9.315640461624334,14.074736240083332,51.648433762816666,7.2,60.2,117.8
2.0,0.0,1.5961507777778,13.856781472231,0.0916529444444,39.2,4407.068796271,0.5500024722216,5.2,13.429753177972,15.636011143003332,64.08639011656668,7.575,61.0,121.6
1.0,0.0,1.5303368888888,12.873412527787,0.0916529444444,65.3,5189.479197539,0.3083253888889999,5.1,2.1467661288,7.563850626154999,47.91760595275,7.45,60.0,119.6
0.0,0.0,1.8132194444438,14.218421194456,0.0,73.2,5128.951330723,0.4916579444441,4.8,1.49757926655375,5.389083860297499,51.032131148825,7.35,58.2,117.0
1.0,0.0,1.350414972222,14.679324916676,0.0,133.1,6264.341133849,0.4249938888891,4.0,2.16709169372625,5.5643057409075,48.749504451,6.825,56.6,111.2
2.0,0.0,0.9587591666675,14.97215569444,0.0,190.8,7056.113818770999,0.333338361112,3.6,5.524243087115,12.56022127605,44.6125052662,6.925,55.8,111.2
2.0,0.0,0.9588703125006248,14.8276551736,0.0,119.7,4764.129096367,0.270828819445,3.6,6.85526810062,15.6925692351,49.3678676753,6.925,58.2,113.6
2.0,0.0,0.56355194444475,15.597891458325,0.0,119.3,5077.729739869001,0.54165763889,4.1,6.85526810062,15.6925692351,49.3678676753,7.275,58.6,116.8
2.0,0.0,1.6158127777779998,10.505306666654,0.0,59.1,3857.995744933,0.5833600000001999,4.6,3.03173375361,10.040670537116666,48.07873169523333,7.325,53.8,112.4
0.0,0.0,0.8976737654322222,13.017521327155556,0.0,131.2,4669.757295171001,1.0185183024686666,4.1,3.440576331726666,9.736954029256667,54.36212033226667,7.075,58.8,115.4
0.0,0.0,1.15040325,14.936605055549,0.0,128.0,3931.031691976,0.9170859166662,3.7,2.9568776876218337,8.334934866806668,51.19476604003333,7.3,66.2,124.6
0.0,0.0,0.8595980000000001,15.186206944453,0.0,103.8,4099.9841887640005,1.066651361111,3.7,4.2501726758385,7.571496374193334,50.94056073823333,6.7625,69.0,123.1
0.0,0.0,0.9354305833333,10.24980105556,0.0,1271.6,43837.157472952,0.4416648888893,3.5,4.650926441833668,5.7097552269900005,41.23561250716667,6.9625,64.0,119.7
1.0,13672.75,2.1793055555575,6.29868055557225,0.25,26.5,4283.81153094,1.361666666665,6.666666666666667,2.28488321264,2.14146744564,52.71040535895,11.0,31.5,119.5
0.0,13386.777777777776,3.654166666666667,9.397438271621,0.4747839506177778,55.0,5569.04079956,1.4772839506168889,6.5,4.427399790075714,3.693665452084857,49.06335471380286,9.22222222222222,35.77777777777778,109.55555555555556
0.0,13045.7,3.2887500000000003,9.8762222222389,0.985,49.5,5401.098903794445,1.4301666666662,6.222222222222222,4.09623323707875,3.48043877250675,50.316548019527495,9.1,36.6,109.4
0.0,12745.1,3.983805555555,10.710027777796,1.001583333333,38.9,5130.988628466001,1.9022777777771,5.9,5.462824907919,3.8014599122144,56.074137547112,8.075,39.2,103.8
0.0,12302.3,3.417138888888,10.958277777788,1.201611111111,86.7,6085.0038819,1.9521666666663,6.1,6.360130991881,4.4467689092134,55.878452204692,8.025,38.6,102.8
0.0,12490.3,2.433638888889,11.709027777788,1.073611111111,194.4,6309.906807693,1.9354722222218,5.9,8.658559284536,4.6891398117,59.36587371153,7.7,40.0,101.6
0.0,12237.1,3.406916666667,9.259833333338,0.515916666667,157.0,5757.227619841,2.4249444444439,6.3,9.72244725294,5.439406553484,68.06446442916,7.825,38.8,101.4
1.0,12186.3,4.223444444445,10.598416666672,0.199305555556,171.0,5578.820900543999,2.7115833333326,6.0,11.513926147144002,6.6841089662840005,69.44201195701001,6.65,42.4,95.6
0.0,11005.8,2.433388888889,6.993055555556,0.0,2913.0,52749.30788773,1.6366666666655998,4.9,12.343263338931427,6.421874082531429,53.73950685608571,7.65,36.2,97.4
0.0,11777.8,1.783333333333,6.126305555556,0.0,3165.3,55510.097673682,1.5365555555546,5.0,13.966930610181668,7.159223055591667,52.97911020001666,7.75,35.4,97.4
0.0,11544.9,1.550083333333,9.13819444444,0.299916666667,3625.2,77906.734564973,0.6000277777773,3.8,7.248775284932,3.886271776102,42.6819180581,7.925,46.6,110.0
0.0,11835.0,5.250583333330001,9.417666666661,0.9394166666661,94.0,8156.117675566,2.086055555554,6.5,13.325827481355557,7.421512980476667,64.82525095916668,7.475,41.4,101.2
0.0,15627.5,3.4171666666683,9.324083333319,0.8190555555550001,396.2,12811.011821595,1.335944444443,5.7,17.424380847808333,8.536216137761667,73.29062240148333,7.275,42.8,101.0
0.0,14631.3,3.5840555555563,7.38491666666,0.902333333333,620.3,13539.156345521002,2.3563333333343,5.8,19.20411956223285,7.705966838754286,88.45512507964285,7.85,37.2,100.0
0.0,11532.4,5.251027777777,10.534055555558,0.8111666666664,542.3,13329.987776784,3.1274166666685,6.2,13.767086702843336,7.706894448644444,84.27444920615557,7.625,39.4,100.4
0.0,11793.9,5.63161111111,12.099944444453,0.8614722222223999,513.3,12712.702372317,2.4311666666673,6.2,8.756620123206,7.7281566538975,69.6233959751125,8.025,42.0,106.2
0.0,11202.9,5.881749999999,11.711305555563,0.6614722222224,496.6,12668.108605181998,2.7479166666677,6.4,10.711137438806,8.6386165177625,74.54116682957499,8.525,40.6,108.8
1.0,13952.3,3.168555555555,13.742944444451998,0.3687777777777,530.5,13020.323430431,2.0936666666673003,5.5,11.35459573788111,6.742909954474445,64.58982614341112,7.6,48.4,109.2
0.0,14937.2,3.218666666667,13.55455555556,0.635416666667,449.2,8640.556317229,2.0700555555563,5.5,13.389680377735557,6.024703063207777,65.97618177731111,7.075,50.2,106.8
1.0,15284.3,3.933805555556,9.3929166666606,0.8688333333338001,683.1,8394.729054565,1.6005833333333002,5.6,12.44104221898975,6.748890153254999,64.50958681036249,8.15,39.4,104.6
1.0,15384.6,4.450583333333,9.0187777777706,0.7001388888898,683.1,8218.65941909,1.7281944444453,5.8,11.730691062342,6.5940420214995,61.119012295875,8.075,40.0,104.6
2.0,12287.4,4.017083333333,14.439888888886,0.0833888888889,476.4,10508.51706649,0.9333611111111,5.0,12.05762519362,7.562822895458,72.98867008068001,7.375,49.4,108.4
2.0,12504.8,3.233555555555,15.189888888883,0.0833888888889,1447.2,34982.248697952,1.1501666666673,4.9,11.886559551678332,5.217074162198333,69.52125485115,7.1,49.2,106.0
2.0,9361.9,2.1003333333340004,3.812861111113,0.0,7336.9,275768.307457615,0.8551944444437,4.7,9.1056205498025,6.4077731750225,70.925726350525,6.875,42.4,97.4
0.0,12367.2,4.8838611111112,10.07672222223,0.249972222222,1278.7,20643.909144934,1.5258611111115,6.7,9.535770725066332,7.073789286355556,65.44898363261112,7.575,40.2,100.8
0.0,14307.4,3.383277777776,8.705027777790999,0.4833611111103,2943.0,54171.038041898006,1.183694444445,5.4,14.309141720956664,8.583574890853333,72.32478389653333,7.125,35.8,92.8
1.0,12980.1,3.3836666666650004,12.653666666679,0.8833055555543,2083.5,38825.7165674,1.3171388888895,5.9,12.69551652817775,7.26953820453875,61.967702563425,6.75,45.6,99.6
0.0,12523.8,3.966972222221,13.637083333348,1.0499166666653,1068.8,14225.16010578,1.3171388888895,6.3,12.69551652817775,7.26953820453875,61.967702563425,6.85,43.6,98.4
0.0,12355.1,3.63375,13.9353888889,1.0331944444435,1358.7,17642.159354851,1.5284444444456,6.6,11.0791868971215,6.6654988514975,70.3773858385625,6.475,45.8,97.6
1.0,13129.1,3.067027777778,13.042666666678,1.0665277777775,1617.4,26821.373662049,1.3951111111119,6.7,10.9400743971215,7.46165269765125,70.3348858385625,6.3,48.6,99.0
2.0,13577.3,3.483694444445,12.15341666668,0.5832500000002,1247.1,27244.458453778003,1.7578611111114,6.4,12.8096001690515,8.606731645595,67.044629593925,6.65,44.6,97.8
2.0,13494.0,3.016944444445,12.97075000001,0.3000000000002,1175.6,27025.715545304003,1.8244722222218,6.2,13.425173823764,9.062058313652376,75.0937315613125,6.825,45.0,99.6
1.0,11439.7,5.150583333334,9.938388888889,0.1833611111107,944.4,11157.977216614,1.4814444444449,6.5,11.0389302599925,7.64184768044875,45.3587878578875,7.2,35.2,92.8
1.0,13136.9,3.066916666667,13.701555555558,0.3000277777777,1183.4,15891.89985731,0.6362222222225,5.4,20.113597118452,8.960002827852,55.63682290178,7.175,42.4,99.8
0.0,13019.0,3.033527777778,11.068500000001,0.0,525.3,10894.648909318,0.6955833333334001,5.2,23.902497948888,12.055156799382,59.32391994475999,7.6,43.8,104.6
0.0,12681.6,2.7834444444433,10.739194444442,0.0,595.3,12638.234547548,0.7132499999997,5.0,14.278358797372666,10.226543978703331,60.88431987575,7.85,44.2,107.0
0.0,12040.9,3.0336111111103,14.591027777785,0.0,135.0,4770.479928951,1.2977222222232,4.5,13.110226527270669,7.919134340257778,53.74349720707,7.475,44.8,104.6
0.0,9416.6,2.366861111111,14.579777777779,0.0,3761.6,49442.777839783,0.68363888889,3.9,5.424757217296,4.170728485958,52.81901962802,8.175,41.0,106.4
2.0,8053.0,1.266888888889,15.658000000003,0.0,5461.2,66170.37392247099,0.316666666667,3.3,5.98735722222,3.433333333335,50.59166666665,8.3,38.2,104.6
1.0,10329.8,2.2508333333337,6.588416666665999,1.2727777777777,1926.0,5103.08999048475,0.4666666666672,5.5,8.972459262418,5.585270057290001,42.201477696400005,8.2,41.2,106.8
2.0,11509.4,2.6631388888902,11.432749999995,0.4407222222219999,133.9,5502.956918909,0.9901944444446,6.5,6.804939693301429,9.548519843745714,53.39951820171429,8.5,38.4,106.4
2.0,13363.6,1.4131944444452,12.242333333325,0.3166944444439999,133.9,5807.2040167800005,0.8371944444446999,6.2,8.425302508925,8.147020427726666,53.3710882288,8.425,39.0,106.4
1.0,13266.8,1.0666944444449,11.577361111107,0.133333333333,106.3,5225.881186008,1.2920555555567,5.6,9.30016628585,8.358847837045714,59.91697567201429,7.775,43.0,105.2
1.0,9343.8,2.7810000000009,14.501027777796,0.450027777778,158.2,4707.655723233,1.5001388888891,5.9,6.943425989504999,5.4374437911875,70.2063960132125,8.175,40.4,105.8
1.0,10077.5,3.696361111113,14.99150000001,0.516694444444,128.6,4683.638277398,1.7835277777778995,6.2,7.590717036991428,6.147707034874286,72.06864673914286,7.775,44.4,106.6
1.0,9467.4,4.42388888889,13.824833333344,0.3333333333329999,19.2,4124.551356992,1.3500000000001002,5.3,6.5397355678,6.486989794883333,66.67560854283333,8.025,42.8,107.0
1.0,7324.2,0.0,17.199861111110003,0.0,4187.2,82562.07427727101,0.166777777778,1.7,13.7327148568,5.3964023984,23.2245169887,7.075,41.4,98.0
2.0,7130.3,0.0,16.31797222222,0.0,4187.2,82492.25260596999,0.166777777778,1.7,13.7327148568,5.3964023984,23.2245169887,7.35,37.2,96.0
2.0,6474.0,0.0,14.422499999998,0.0,4024.1,85649.04242793556,0.166777777778,1.8888888888888888,13.7327148568,5.3964023984,23.2245169887,7.375,39.0,98.0
2.0,5933.8,0.0,14.311249999998,0.0,2228.3,44714.21662422444,0.166777777778,1.7777777777777777,13.7327148568,5.3964023984,23.2245169887,7.325,40.2,98.8
3.0,6569.3,0.3711666666668,15.522166666668,0.0,3921.4,74646.39016555001,0.0877777777778,1.6,4.58219620253,3.41772151899,53.7911392405,6.025,43.2,91.4
3.0,6352.5,0.421138888889,20.39977777778,0.0,3061.2,57409.318701920005,0.1377499999999999,1.7,4.991398268025,3.709972488235001,55.91168968695,6.35,42.6,93.4
2.0,7089.0,0.3166944444442,17.85141666666,0.0,4007.7,70752.78772084,0.2000277777782,1.7,3.23058154403,2.66753157324,56.27269170685,6.55,41.6,94.0
3.0,9005.4,0.8377222222219999,20.32758333333,0.0,3372.6,57997.361065913006,0.487555555555,2.2,4.289253591936666,3.068721408236667,55.04449335096666,6.75,45.6,99.6
3.0,7958.1,0.2334166666669999,18.46102777778,0.0,2923.6,51084.13397898861,0.2174444444449999,1.7,12.3497079085,5.95205290715,50.93250823865,6.425,46.8,98.2
2.0,7447.2,0.0,5.72075,0.0,4805.9,60859.689657383504,0.1008055555559999,2.3,24.699415817,11.9041058143,41.8793055938,7.675,38.0,99.4
3.0,7104.6,0.0,1.1035,0.0,6538.2,79514.42298726,0.1008055555559999,2.9,24.699415817,11.9041058143,41.8793055938,8.15,34.2,99.4
1.0,12148.4,0.816666666667,11.183527777774,0.0,2781.5,46236.312063247,0.5380555555551,3.5,14.48363936244,9.593324249396666,69.34618085283333,5.975,44.2,92.0
2.0,11114.9,2.447222222221,12.023527777781002,0.216777777778,437.5,6460.609686399001,0.8666666666669001,3.5,8.57773452714,4.31719980134,93.5437053337,6.675,44.2,97.6
2.0,11606.0,2.947138888887,10.553777777774,0.2333611111107,420.8,5180.207963935,1.4833888888889,3.8,9.763477009321669,6.35441637294,81.56213991423333,7.45,40.8,100.4
2.0,12674.7,2.331305555554,12.102000000008,0.3000555555551,1635.2,20084.609889414,0.833416666666,3.5,10.2540201179225,8.4857513716525,66.079803387425,7.425,45.4,104.8
2.0,14014.9,1.861527777777,12.194472222227,0.0666944444444,1965.5,25173.885961501,0.517138888888,3.2,26.59128940099,13.703579953715,80.4218811274,7.075,48.0,104.6
1.0,14410.3,1.513805555555,12.568861111117,0.0666944444444,1907.4,23874.583946552,0.517138888888,2.9,26.59128940099,13.703579953715,80.4218811274,6.9,48.6,103.8
2.0,14460.8,2.154916666667,9.824749999985,0.0,989.4,11418.471008652,2.4505833333322,3.8,16.80640597664238,9.205462630293832,91.43176398356668,7.3,43.8,102.2
2.0,14734.3,2.017055555556,11.107194444444,0.0,843.6,9872.724499891,1.5168888888874,4.2,12.054651780004177,8.281277588307166,78.66894907751667,7.025,46.2,102.4
2.0,11213.5,1.116916666666,11.0837499999973,0.0,5382.6,87292.012715226,2.0336111111113,3.2,24.056034865964,9.942296986998,88.38942376302,7.0,45.4,101.4
3.0,13267.6,1.166805555555,15.03491666667,0.0,1252.8,15461.861392325,1.9582777777774,3.2,27.14886341169125,13.4941963418225,80.9500681608,6.875,49.6,104.6
2.0,11608.8,0.3666388888891,11.55369444444,0.0,2918.1,39819.87713287,1.6081666666655998,3.1,23.037438407524288,12.851377141864289,76.75084122022858,7.175,51.4,108.8
1.0,12743.4,3.3038333333330003,11.280527777767,0.194777777778,470.9,5585.571686944,0.8336111111104,4.7,15.000372373814251,9.11748378052,80.53220731855,6.925,40.8,96.2
1.0,12528.4,1.6999722222203002,13.59158333334,0.333333333334,1017.3,13221.541966856,3.0324999999991,4.5,19.9278632922875,10.6250010341275,100.2692971057875,7.15,45.8,103.0
0.0,12100.3,1.3834166666667,12.82216666667,0.1336944444444,913.4,8368.601561879,3.4148055555545,4.4,16.5481587052875,11.11526658647375,85.735664267975,7.7,39.4,101.0
0.0,12556.0,1.9832222222234,10.814444444447,0.2182777777774,705.3,7270.441975573,3.0164444444434,4.3,21.700478475417142,15.237201013457142,92.67502542927144,6.975,38.4,94.2
1.0,14089.6,1.7831666666674,11.138805555557,0.2182777777774,849.8,8364.006224323999,2.2329444444434,4.2,22.437147515093333,15.173635310845,90.58602292523334,6.85,40.4,95.2
2.0,8704.6,1.247694444444,14.888722222214,0.0,1520.2,30542.780225792,4.283666666667,3.4,14.503528925414525,11.039615294582855,100.68479105472856,7.425,41.6,101.0
2.0,9405.0,0.216722222222,10.56119444445,0.0,7485.6,140211.918789049,0.75025,3.1,12.87943472052083,6.173798198755,79.53047897785,7.275,36.4,94.6
2.0,12368.5,1.014305555555,7.75055555555,1.00013888889,0.0,3950.21347167,0.524444444445,4.0,11.1242955508,16.2076271186,45.1112288136,5.25,25.0,67.0
2.0,10608.666666666666,0.6762037037033334,12.667870370366666,0.66675925926,0.0,2597.479355015,0.7183333333333334,3.0,8.884546067715,19.4046674016,41.75199813355,6.25,32.666666666666664,82.66666666666667
0.0,9701.625,0.7008680555562501,17.1890625,0.7084375,0.0,2333.673111729572,1.04604166666625,3.142857142857143,7.548666815124999,13.29380246659,47.280069537325005,5.84375,44.0,90.75
0.0,10157.8,0.6410277777782001,20.03330555555,0.566722222222,0.0,2177.7457988897,1.1350833333326,3.4,5.69065041336,10.692082172116663,46.65937304721667,5.75,53.2,99.2
0.0,10486.7,0.6410277777782001,19.93338888888,0.716722222222,0.0,2183.6089095151,1.1350833333326,3.5,5.69065041336,10.692082172116663,46.65937304721667,6.05,51.2,99.6
0.0,10358.8,0.2831944444442,20.51722222221,0.733416666667,0.0,1888.61641658,0.9180833333326,2.9,4.739292016772,11.540176025894,45.43518006834,5.95,50.8,98.4
0.0,10103.4,0.2831944444442,20.63413888887,0.733416666667,0.0,1785.341986508,0.7969166666666,2.7,4.75613162758,10.451732069482,45.79677291648,5.925,51.4,98.8
2.0,11538.3,0.0,18.643333333324,0.5334166666669999,2972.0,50798.084307247,0.549888888889,2.6,4.58210998628,7.047310503685,54.59127298255,6.4,43.2,94.4
0.0,12155.5,0.133361111111,12.75483333334,0.0,2791.9,47506.4316018439,0.1330277777779999,2.6,4.75453330549,12.7792858634,19.5447901441,6.475,44.6,96.4
0.0,13357.9,0.565416666667,12.054722222226,0.216666666667,2521.7,46871.1392535929,0.1997222222224,2.8,3.91838701926,14.636206863400002,28.67701814575,6.375,45.2,96.2
2.0,11972.7,0.982388888889,13.457333333336,0.416666666667,1863.4,43436.801747614896,0.1997222222224,2.8,3.91838701926,14.636206863400002,28.67701814575,6.825,42.8,97.4
0.0,12245.4,1.266666666666,15.153722222216,0.416666666667,1755.2,42537.7597651624,0.2663611111113,3.0,2.649498529722,11.258096502793334,34.47441059653334,6.05,43.0,91.4
2.0,11675.1,1.526527777777,18.687472222216,0.666722222223,0.0,1642.6600015217998,0.4169722222220001,2.9,8.7981260754332,20.676654492956,50.22878775124,6.325,47.0,97.6
2.0,12707.8,1.560916666666,16.752861111101,0.250055555556,0.0,1729.0435779595998,0.6336111111108,3.2,8.619664351038,19.515998211097145,49.371736710214286,5.95,46.6,94.2
2.0,12767.3,1.887472222222,18.91030555555,0.866638888888,55.5,2123.1253742988,0.6620277777772999,3.9,5.311924335371875,10.984008713095,47.30981477582501,5.425,49.6,93.0
2.0,11789.8,2.754555555555,17.55058333334,1.149944444444,55.5,2468.902792382,0.5783888888888999,4.4,6.402731436064375,12.6328141617825,44.559437559925,4.975,47.4,87.2
2.0,12148.2,3.021194444444,16.86725000001,1.483194444444,55.5,2621.959379086,0.5619444444444001,4.7,6.62909107501,13.37875255951625,44.323810786175,4.925,47.2,86.6
2.0,14195.3,2.617111111111,16.717777777789998,1.816722222222,55.5,2759.823031441,0.5618333333333,5.0,8.423060146151,17.19517130475,41.8919892876,5.1,49.4,90.2
2.0,14900.7,2.100138888889,17.16822222222,1.783527777778,0.0,2774.4748105500003,0.5662222222219,4.9,6.908080921431142,17.132806364685713,37.04465924837143,5.25,49.2,91.2
2.0,13362.1,1.800333333333,17.30169444443,1.683388888889,0.0,2640.4067767200004,1.0074166666663,4.4,12.1915825786875,27.4387402444625,53.6223725518375,5.025,48.4,88.6
2.0,12364.6,1.3328888888892,15.2289444444411,1.633694444444,0.0,2412.185874023,0.8572222222219,4.3,9.548800422235168,17.68931797505333,44.53417335813333,5.225,53.4,95.2
2.0,10508.0,1.8413333333332005,17.145138888880002,1.466944444444,0.0,2224.5903557075,1.1888333333327998,4.2,12.811964675824289,23.32183374604286,56.59817349828571,4.825,60.8,99.4
2.0,10354.6,1.756527777777,17.54558333333,1.73375,0.0,2402.7766112335003,0.938444444444,4.2,13.668984480998573,21.804293647605714,56.247078025214286,4.975,61.2,101.0
2.0,11171.6,0.48825,13.334833333317,1.405416666667,2827.5,57578.429058599,1.6046111111127002,3.3,13.916612547488,20.217877780002,87.67919512022,5.2,60.0,101.6
2.0,10811.2,0.116527777778,9.868222222207,1.155277777778,3340.8,60430.808272571,1.116333333334,2.7,15.514949715133334,18.36448913748,85.98268071256666,5.475,59.2,103.0
0.0,17825.0,0.25025,2.4665555555600003,0.0,4721.8,376524.619150378,0.133361111111,4.7,6.37864611539,21.7454696938,46.6527806707,5.475,47.8,91.6
2.0,18253.2,0.5838055555559001,6.467277777780001,0.0,4114.8,373637.192409004,0.3834722222222,4.9,7.56967113387,17.7994935044,46.67844689463333,5.775,45.6,91.8
2.0,10461.8,1.7578055555569,19.31875000001,0.183361111111,0.0,2534.7960438923,0.8010555555555999,3.8,8.869078731974286,21.823093021735712,47.90598793181429,5.45,53.4,97.0
2.0,10590.8,1.5073333333343002,19.54861111112,0.183361111111,0.0,2549.4039550346,0.6342222222227001,3.6,10.00079904247,22.636127522975,49.07400891336667,5.3,53.8,96.2
4.0,10182.6,1.8102500000013,17.98286111112,0.549944444444,0.0,2404.5756874843,0.6051388888894,3.7,7.958454350700833,17.12817964599333,48.477275051,5.475,49.6,93.4
4.0,10662.3,1.4415555555552,20.52683333335,0.18325,100.8,2433.802187501,0.5158333333334,3.1,7.18542955425,17.576056110962,40.73913984654,5.475,50.2,94.0
2.0,9180.0,1.783444444444,19.9036388889,0.233138888889,0.0,1943.2261079108,0.5664722222219,3.1,3.8304920366602,10.634518991978,49.67505947366,5.9,46.2,93.4
2.0,10070.9,1.36675,15.770555555570002,0.233138888889,0.0,1710.7010883156663,0.5329444444441,2.5,2.68661266597525,15.2835847573475,51.381068188825,6.025,46.8,95.0
2.0,13674.9,2.1796388888884,13.758611111116,0.183305555556,153.7,4279.336953755889,1.1444999999997,3.4,4.613073165947285,16.97517972820857,60.83605673532857,5.8,43.4,89.8
2.0,13330.8,2.9964166666664,16.858638888886,0.366583333334,165.3,4296.100918011,1.3611666666667,4.4,4.08051690481925,15.02635918526,60.3853957972625,5.925,41.2,88.6
6.0,11048.7,2.7631111111118,12.999166666668,0.366833333334,11.6,2509.3369321407,0.8832222222225999,3.8,8.663336507579,21.257400361574287,46.032474686257146,5.6,47.8,92.6
4.0,12752.3,1.2045833333338,14.268472222223,0.333555555556,0.0,2778.8847125397,1.0497500000006998,4.0,8.04089334304375,22.24428306555,48.543292747175,4.1,53.8,86.6
2.0,8236.5,4.6119722222239,13.189861111123,0.0,14.1,2215.9275643598003,0.5165277777777,3.2,10.6481209676375,15.762773228575,51.249694113375,5.275,49.8,92.0
6.0,8526.6,3.751555555556,14.936944444447,0.0,1667.8,42750.568024856606,1.1334444444448,2.5,6.47220309872,10.5391590676225,72.128631659025,4.65,49.6,86.8
2.0,9298.0,1.034583333333,17.770083333327,0.0,2781.4,48064.53074972391,1.0000833333338002,2.6,4.947592050826667,9.553149394896666,77.21712437546667,4.6,46.6,83.4
6.0,9432.8,0.3395,17.783999999997,0.0,3158.0,50781.0872745109,1.0000833333338002,2.6,4.947592050826667,9.553149394896666,77.21712437546667,4.825,45.0,83.6
0.0,15574.4,0.374,11.1777777777724,0.0,4991.5,57439.329130388,0.133555555556,2.6,6.86970049917,10.4825291181,54.646422629,5.675,45.6,91.0
0.0,14647.4,2.49786111111,9.6616388888824,0.0,4444.1,56048.85777874301,0.3168888888889999,2.5,14.395409340485,11.24126455905,49.2232113145,5.4,45.4,88.6
1.0,12566.3,11.445333333330002,10.660305555552,0.5501666666667,2796.3,48791.484509577,0.749944444445,4.5,13.996788096563334,15.666131924016668,46.692858158216666,6.6,35.6,88.4
0.0,12474.2,14.40625,10.804361111108,0.6501944444447,2116.2,47085.072852003,1.1333888888892,5.2,16.891605757355624,15.552881918836247,52.0520234035875,6.775,39.6,93.8
2.0,13555.4,15.682944444452,12.021444444437,0.906861111111,30.8,3964.109709147,1.5167222222227,6.4,15.380176757545623,17.12183138552125,56.527925502375,6.675,47.2,100.6
2.0,13228.7,15.85175,13.171472222218,1.140055555556,102.1,5791.591382835,1.0504166666673,5.9,9.431359820541664,16.343399329748333,59.124528015533336,4.45,59.4,95.0
2.0,12334.5,17.096861111109,13.4963611111047,0.8149722222226,290.2,9479.834459365,0.5334444444445999,5.3,5.059851064538,10.6106529011,53.34964648824,4.575,59.0,95.6
0.0,11601.6,19.60561111111,14.04361111111,0.666861111111,0.0,3245.713970638,2.2298333333318,5.4,10.17804045848875,12.41663933665875,72.5635081023625,3.95,60.0,91.6
0.0,11296.5,19.211027777773,14.35802777776,0.650000000001,253.0,7123.850259724,0.9715277777776,4.7,8.174498404848572,9.529615778842857,47.2498270319,4.375,60.0,95.0
2.0,11607.3,18.938833333333,14.8241111111,0.915361111112,253.0,7287.158933447999,0.8715277777776,4.9,8.224092583435,9.45121840865,46.13313153721666,4.2,61.4,95.0
0.0,11327.1,18.620888888883,15.22363888888,1.065555555556,95.3,5227.82749641,1.7024999999998005,5.1,10.87484773276125,12.73670858057125,51.014739149075,4.4,63.0,98.2
